candidate_id,candidate_name,spender_id,spender_name,election_type,candidate_state,candidate_district,candidate_office,candidate_party,expenditure_amount,expenditure_date,aggregate_amount,support_or_oppose,purpose,payee,file_number,amendment_indicator,transaction_id,image_number,receipt_date,election_year,previous_file_number,dissemination_date
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,15,4-Sep-24,5210.5,S,Advertisement management services for 'Sheehy',"Backbone Group, LLC",1832425,N,F57.5669,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,15,10-Oct-24,6749.52,S,Advertisement management services for 'Hat',"Backbone Group, LLC",1832425,N,F57.5710,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,16.09,7-Sep-24,6041.06,S,Advertisement management services for 'Sheehy',"Meta Platforms, Inc.",1832425,N,F57.5688,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,20.93,2-Jul-24,3430.31,S,Media buy for 'Send it',"Meta Platforms, Inc.",1832425,N,F57.5639,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,21.64,26-Jul-24,4410.36,S,Staff time spent on 'Sheehy',ADP,1832425,N,F57.5703,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,21.64,21-Aug-24,4590.85,S,Staff time spent on 'Sheehy',ADP,1832425,N,F57.5702,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,22.45,3-Jul-24,3605.03,S,Media buy for 'Campfire',"Meta Platforms, Inc.",1832425,N,F57.5618,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,22.92,19-Sep-24,6411.72,S,Advertisement management services for 'Sheehy',"Meta Platforms, Inc.",1832425,N,F57.5694,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,25.66,1-Jul-24,3131.63,S,Media buy for 'Send it',"Meta Platforms, Inc.",1832425,N,F57.5638,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,25.83,30-Jun-24,2755.89,S,Media buy for 'Campfire',"Meta Platforms, Inc.",1832425,N,F57.5615,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,26.09,26-Jun-24,138.78,S,Media buy for 'Postride',"Meta Platforms, Inc.",1832425,N,F57.5587,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,26.82,25-Sep-24,6734.52,S,Advertisement management services for 'Sheehy',"Meta Platforms, Inc.",1832425,N,F57.5700,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,27.56,29-Jun-24,2462.86,S,Media buy for 'Campfire',"Meta Platforms, Inc.",1832425,N,F57.5614,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,28.85,12-Jul-24,4218.53,S,Staff time spent on 'Endorses',ADP,1832425,N,F57.5647,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,28.85,12-Jul-24,4247.38,S,Staff time spent on 'Sheehy',ADP,1832425,N,F57.5701,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,2.5,3-Jul-24,3435.31,S,Advertisement management services for 'Postride',"Backbone Group, LLC",1832425,N,F57.5586,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,2.5,3-Jul-24,3437.81,S,Advertisement management services for 'Campfire',"Backbone Group, LLC",1832425,N,F57.5610,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,2.5,3-Jul-24,3440.31,S,Advertisement management services for 'Send it',"Backbone Group, LLC",1832425,N,F57.5632,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,3.87,9-Jul-24,4178.05,S,Staff time spent on 'Ski',ADP,1832425,N,F57.5575,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,3.87,9-Jul-24,4181.92,S,Staff time spent on 'Campfire',ADP,1832425,N,F57.5623,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,3.87,5-Sep-24,5914.2,S,Staff time spent on 'Ski',ADP,1832425,N,F57.5576,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,3.87,5-Sep-24,5918.07,S,Staff time spent on 'Campfire',ADP,1832425,N,F57.5624,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,3.88,9-Jul-24,4185.8,S,Staff time spent on 'Postride',ADP,1832425,N,F57.5597,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,3.88,9-Jul-24,4189.68,S,Staff time spent on 'Send it',ADP,1832425,N,F57.5645,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,3.88,5-Sep-24,5921.95,S,Staff time spent on 'Postride',ADP,1832425,N,F57.5598,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,3.88,5-Sep-24,5925.83,S,Staff time spent on 'Send it',ADP,1832425,N,F57.5646,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,4.65,26-Jun-24,153.22,S,Media buy for 'Send it',"Meta Platforms, Inc.",1832425,N,F57.5633,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,0,S,DEMOCRATIC PARTY,5,21-Aug-24,4473.06,S,Advertisement management services for 'Endorses',"Backbone Group, LLC",1832425,N,F57.5653,202e15,18-Oct-24,2024,NA,NA
S6MT00162,"TESTER, R. JON",C00489799,Planned Parenthood Votes,G,MT,0,S,DEMOCRATIC PARTY,21942.74,NA,341779.57,S,"Estimated Cost for Mail Piece Production, Printing and Postage",50+1 Strategies,1843632,N,500690221,202e15,27-Oct-24,2024,NA,26-Oct-24
S6MT00162,"TESTER, R. JON",C00489799,Planned Parenthood Votes,G,MT,0,S,DEMOCRATIC PARTY,858.81,21-Oct-24,319836.83,S,Estimated Cost for Staff Time for Voter Communications,"Planned Parenthood Action Fund, Inc.",1835528,N,500688636,202e15,22-Oct-24,2024,NA,21-Oct-24
S6MT00162,"TESTER, R. JON",C00489799,Planned Parenthood Votes,G,MT,0,S,DEMOCRATIC PARTY,30000,NA,198183.18,S,Estimated Cost for Production and Distribution of Digital Ads,Precision Strategies LLC,1830125,N,500687442,202e15,16-Oct-24,2024,NA,15-Oct-24
S6MT00162,"TESTER, R. JON",C00489799,Planned Parenthood Votes,G,MT,0,S,DEMOCRATIC PARTY,1311.25,9-Sep-24,10780.69,S,Estimated Costs of Staff time for Voter Communication,"Planned Parenthood Action Fund, Inc.",1815504,N,500678995,202e15,13-Sep-24,2024,NA,9-Sep-24
S6MT00162,"TESTER, R. JON",C00489799,Planned Parenthood Votes,G,MT,0,S,DEMOCRATIC PARTY,4000,11-Sep-24,10780.69,S,Estimated Cost for Production of Digital Ads,Precision Strategies LLC,1815504,N,500678997,202e15,13-Sep-24,2024,NA,11-Sep-24
S6MT00162,"TESTER, R. JON",C00489799,Planned Parenthood Votes,G,MT,0,S,DEMOCRATIC PARTY,3733.23,NA,198183.18,S,Estimated Costs for Staff Time for Voter Communications,Planned Parenthood Advocates of Montana,1830125,N,500687409,202e15,16-Oct-24,2024,NA,1-Oct-24
S6MT00162,"TESTER, R. JON",C00489799,Planned Parenthood Votes,G,MT,0,S,DEMOCRATIC PARTY,15000,NA,371779.57,S,Estimated Cost for Distribution of Digital Ads,Precision Strategies LLC,1845753,N,500690753,202e15,31-Oct-24,2024,NA,30-Oct-24
S6MT00162,"TESTER, R. JON",C00489799,Planned Parenthood Votes,G,MT,0,S,DEMOCRATIC PARTY,29984.01,NA,198183.18,S,"Estimated Cost for  Mail Piece Production, Printing and Postage",50+1 Strategies,1830125,N,500687414,202e15,16-Oct-24,2024,NA,15-Oct-24
NA,"TRANEL, MONICA",C00489799,Planned Parenthood Votes,G,MT,0,H,NA,21942.74,NA,22876.04,S,"Estimated Cost for Mail Piece Production, Printing and Postage",50+1 Strategies,1843632,N,500690222,202e15,27-Oct-24,2024,NA,26-Oct-24
S6MT00162,"TESTER, R. JON",C00756056,Protect The Vote,G,MT,0,S,DEMOCRATIC PARTY,5000,22-Oct-24,5000,S,Digital Advertising; IE-Only Account,The Dover Group,1835422,N,500035984,202e15,22-Oct-24,2024,NA,22-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,511.49,NA,87526.81,O,DIGITAL ADS,GOOGLE,1845890,N,ECCA4A4F53AAB41299D2,202e15,31-Oct-24,2024,NA,30-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,273.9,NA,113074.58,O,DIGITAL ADS,GOOGLE,1846302,N,E3EE3D006D87A4961A30,202e15,1-Nov-24,2024,NA,31-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,1123.91,NA,115322.4,O,DIGITAL ADS,GOOGLE,1847020,N,E3871B3B9EFF34471BB5,202e15,2-Nov-24,2024,NA,1-Nov-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,230.88,NA,81947.39,O,DIGITAL ADS,GOOGLE,1834724,N,EBF5A34381409445F910,202e15,21-Oct-24,2024,NA,20-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,290.46,NA,81485.63,O,DIGITAL ADS,GOOGLE,1834724,N,E170881AAC2DE49C3915,202e15,21-Oct-24,2024,NA,19-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,24999.97,31-Oct-24,112526.78,O,MEDIA PLACEMENT/VIDEO ADS,"HULU, LLC",1845923,N,E3CE94388FE144B66AE7,202e15,31-Oct-24,2024,NA,31-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,421.8,NA,86503.82,O,DIGITAL ADS,GOOGLE,1845890,N,EA0D72CBD448848399BB,202e15,31-Oct-24,2024,NA,24-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,3400,24-Oct-24,86503.82,O,MEDIA PLACEMENT/VIDEO ADS,DISNEY ADVERTISING,1845847,A1,EC71DFBA8B3354ABA844,202e15,31-Oct-24,2024,1843293,25-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,-3400,NA,86503.82,O,MEDIA PLACEMENT/VIDEO ADS,"HULU, LLC",1845847,A1,E2E8314BEF37F401789A,202e15,31-Oct-24,2024,1843293,25-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,573.43,NA,80904.71,O,DIGITAL ADS,GOOGLE,1832760,N,EF92C98F46C9D4E1F96E,202e15,19-Oct-24,2024,NA,18-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,1172.8,NA,85660.22,O,DIGITAL ADS,GOOGLE,1840922,N,E7BF2E245A6894244993,202e15,24-Oct-24,2024,NA,23-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,441.67,NA,82830.73,O,DIGITAL ADS,GOOGLE,1837186,N,E0662E900C3854CA1AFF,202e15,23-Oct-24,2024,NA,21-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,241.94,NA,83314.62,O,DIGITAL ADS,GOOGLE,1837186,N,EEC79F1BFE20F462D926,202e15,23-Oct-24,2024,NA,22-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,536.24,NA,116394.88,O,DIGITAL ADS,GOOGLE,1847403,N,ECEFEC4F3C54942C79D7,202e15,3-Nov-24,2024,NA,2-Nov-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,15000,NA,46389.82,O,IE MEDIA PLACEMENT/VIDEO ADS,"HULU, LLC",1823825,N,EC3E9D991E07943E7BAD,202e15,13-Oct-24,2024,NA,11-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,302.49,11-Oct-24,46389.82,O,DIGITAL ADS,GOOGLE,1823825,N,E6EF81F0CD74D417391D,202e15,13-Oct-24,2024,NA,11-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,20000,17-Oct-24,79757.84,O,MEDIA PLACEMENT/VIDEO ADS,"HULU, LLC",1831677,N,EDD0A2A42D7174ECAA8C,202e15,18-Oct-24,2024,NA,17-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,10000,17-Oct-24,79757.84,O,MEDIA PLACEMENT/VIDEO ADS,DISNEY ADVERTISING,1831677,N,E8544D940DAFB4A76AC7,202e15,18-Oct-24,2024,NA,17-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,419.89,NA,79757.84,O,DIGITAL ADS,GOOGLE,1831677,N,EF8F3500B9814420EB62,202e15,18-Oct-24,2024,NA,17-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,1298.59,NA,118992.07,O,DIGITAL ADS,GOOGLE,1847682,N,E17BDAF32342143E1AEF,202e15,4-Nov-24,2024,NA,3-Nov-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,311.73,NA,48918.05,O,DIGITAL ADS,GOOGLE,1831677,N,E5EF6DADE36034826ADA,202e15,18-Oct-24,2024,NA,16-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,263.33,17-Oct-24,48294.58,O,DIGITAL ADS,GOOGLE,1831677,N,EBA0645CCDEE0430FB41,202e15,18-Oct-24,2024,NA,15-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,156.9,12-Oct-24,46703.63,O,DIGITAL ADS,GOOGLE,1831677,N,E7BED8D95B8184F6286A,202e15,18-Oct-24,2024,NA,12-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,126.19,15-Oct-24,46956.02,O,DIGITAL ADS,GOOGLE,1831677,N,E6C621E2F4B02412F88A,202e15,18-Oct-24,2024,NA,13-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,405.95,16-Oct-24,47767.92,O,DIGITAL ADS,GOOGLE,1831677,N,E303E8B9A48074CDA9D7,202e15,18-Oct-24,2024,NA,14-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,11.93,NA,9571.11,O,DIGITAL ADS,Google,1810547,N,E0870EFC6CAC1475FA94,202e15,16-Aug-24,2024,NA,11-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,19.75,NA,9670.5,O,DIGITAL ADS,Google,1810547,N,EF354CBD139164BB980E,202e15,16-Aug-24,2024,NA,13-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,29.94,NA,9630.99,O,DIGITAL ADS,Google,1810547,N,ED8DE6F205C0143C99C1,202e15,16-Aug-24,2024,NA,12-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,37.4,NA,9745.3,O,DIGITAL ADS,Google,1810547,N,EC80BC31DB0AE43BBBB0,202e15,16-Aug-24,2024,NA,14-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,52.49,NA,6542.52,O,DIGITAL ADS,Google,1810547,N,EE2BEC63A30504805A9A,202e15,16-Aug-24,2024,NA,3-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,60.23,NA,6791.94,O,DIGITAL ADS,Google,1810547,N,E20E1DE44AC32436A881,202e15,16-Aug-24,2024,NA,5-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,62.68,NA,6302.48,O,DIGITAL ADS,Google,1810547,N,E00A97C1668D04AE18CE,202e15,16-Aug-24,2024,NA,1-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,64.48,NA,6671.48,O,DIGITAL ADS,Google,1810547,N,EFC5AE61853984C1AA6A,202e15,16-Aug-24,2024,NA,4-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,67.53,NA,6437.54,O,DIGITAL ADS,Google,1810547,N,EC48F2A3994354168A46,202e15,16-Aug-24,2024,NA,2-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,80.35,NA,7135.94,O,DIGITAL ADS,Google,1810547,N,EEF153368C6C54568961,202e15,16-Aug-24,2024,NA,7-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,91.65,NA,6975.24,O,DIGITAL ADS,Google,1810547,N,EF39EAA6BE34D49C98A9,202e15,16-Aug-24,2024,NA,6-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,98.04,NA,7332.03,O,DIGITAL ADS,Google,1810547,N,E25DB5936FCD84C12988,202e15,16-Aug-24,2024,NA,8-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,173.44,NA,10092.18,O,DIGITAL ADS,Google,1810547,N,E45135336D097485B8C3,202e15,16-Aug-24,2024,NA,15-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,237.01,NA,9547.24,O,DIGITAL ADS,Google,1810547,N,EB8065DA754DF483A976,202e15,16-Aug-24,2024,NA,10-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,870.59,NA,9073.21,O,DIGITAL ADS,Google,1810547,N,ED5E21AD2736A4B02B5C,202e15,16-Aug-24,2024,NA,9-Aug-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,418.61,NA,17903.32,O,DIGITAL ADS,Google,1818414,N,E8A9CFD1FD3944231992,202e15,24-Sep-24,2024,NA,20-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,498.78,NA,20229.13,O,DIGITAL ADS,Google,1818414,N,EEA95696721844F82915,202e15,24-Sep-24,2024,NA,23-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,270.61,6-Oct-24,28095.39,O,DIGITAL ADS,Google,1823211,N,EA246DA4E5E9B4EE9998,202e15,11-Oct-24,2024,NA,6-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,275.28,1-Oct-24,25050.71,O,DIGITAL ADS,Google,1823211,N,EA03659076324434695C,202e15,11-Oct-24,2024,NA,1-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,321.83,30-Sep-24,23174.37,O,DIGITAL ADS,Google,1823211,N,E935ED9B2B7DE4AEBA11,202e15,11-Oct-24,2024,NA,26-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,373.7,8-Oct-24,29253.83,O,DIGITAL ADS,Google,1823211,N,E6D34C03466404854BBB,202e15,11-Oct-24,2024,NA,8-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,463.42,3-Oct-24,26927.78,O,DIGITAL ADS,Google,1823211,N,E6CB1EE537E2140ABAA9,202e15,11-Oct-24,2024,NA,3-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,475.11,2-Oct-24,26000.94,O,DIGITAL ADS,Google,1823211,N,E8B9E3ED418F94769841,202e15,11-Oct-24,2024,NA,2-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,554.6,10-Oct-24,30784.84,O,DIGITAL ADS,Google,1823211,N,E676EF95663754F8C8E2,202e15,11-Oct-24,2024,NA,10-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,102.01,30-Sep-24,23649.34,O,DIGITAL ADS,Google,1823211,N,EA1F895539B3540168FA,202e15,11-Oct-24,2024,NA,28-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,116.8,5-Oct-24,27554.16,O,DIGITAL ADS,Google,1823211,N,ED6F4326D26C04764AA8,202e15,11-Oct-24,2024,NA,5-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,135.47,30-Sep-24,23445.32,O,DIGITAL ADS,Google,1823211,N,E3D57B4CAE2804D6997B,202e15,11-Oct-24,2024,NA,27-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,196.39,4-Oct-24,27320.56,O,DIGITAL ADS,Google,1823211,N,ED29371511FB841F68AD,202e15,11-Oct-24,2024,NA,4-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,202.86,30-Sep-24,24055.06,O,DIGITAL ADS,Google,1823211,N,E3E761F304E264D2D942,202e15,11-Oct-24,2024,NA,29-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,205.51,7-Oct-24,28506.42,O,DIGITAL ADS,Google,1823211,N,E1BB5C0CB92484228B8D,202e15,11-Oct-24,2024,NA,7-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,289.98,23-Sep-24,15296.46,O,DIGITAL ADS,Google,1818414,N,E116E617DE0AC4DCBA05,202e15,24-Sep-24,2024,NA,16-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,297.03,23-Sep-24,15890.53,O,DIGITAL ADS,Google,1818414,N,E009ED9B718754E64846,202e15,24-Sep-24,2024,NA,17-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,318.31,NA,16527.15,O,DIGITAL ADS,Google,1818414,N,E86625DC9E5D24F729D5,202e15,24-Sep-24,2024,NA,18-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,381.9,23-Sep-24,14716.49,O,DIGITAL ADS,Google,1818414,N,ECC0CF11B7FF843A5BB6,202e15,24-Sep-24,2024,NA,15-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,385.77,NA,19231.57,O,DIGITAL ADS,Google,1818414,N,ECCE469D73FC74D1AB61,202e15,24-Sep-24,2024,NA,22-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,210.9,9-Oct-24,29675.64,O,DIGITAL ADS,Google,1823211,N,ECF4BA3B1552244708E6,202e15,11-Oct-24,2024,NA,9-Oct-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,222.54,30-Sep-24,24500.14,O,DIGITAL ADS,Google,1823211,N,E03A55669311E45F9BBC,202e15,11-Oct-24,2024,NA,30-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,15.37,13-Sep-24,11022.47,O,DIGITAL ADS,Google,1818414,N,E32FCB481478C445F819,202e15,24-Sep-24,2024,NA,2-Sep-24
S6MT00162,"TESTER, R. JON",C00747121,RED SENATE,G,MT,0,S,DEMOCRATIC PARTY,18.48,13-Sep-24,10991.73,O,DIGITAL ADS,Google,1818414,N,E9CFBFBEF70E145ADBDF,202e15,24-Sep-24,2024,NA,1-Sep-24
